imdb_id,title,year,director,production_co,rank,budget_usd,us_gross,revenue,popular
tt0174885,Loving Jezebel,1999,Kwyn Bader,Black Entertainment Television (BET),109401,-1.0,72000.0,,False
tt2430104,After Tiller,2013,Martha Shane,Code Red Pictures,94423,-1.0,72000.0,,False
tt0365411,Hollywood Buddha,2003,Philippe Caland,YBG Productions,416076,-1.0,72000.0,,False
tt0055082,"Léon Morin, Priest",1961,Jean-Pierre Melville,Concordia Compagnia Cinematografica,27831,-1.0,72000.0,,False
tt8427036,Helicopter Eela,2018,Pradeep Sarkar,Ajay Devgn Ffilms,23457,-1.0,72000.0,,False
tt2120152,The Invisible War,2012,Kirby Dick,Chain Camera Pictures,37923,-1.0,72000.0,,False
tt5097070,Dancer,2016,Steven Cantor,BBC Films,28492,-1.0,72000.0,,False
tt2073520,An Oversimplification of Her Beauty,2012,Terence Nance,MVMT,118936,-1.0,72000.0,,False
tt0045274,Umberto D.,1952,Vittorio De Sica,Rizzoli Film,19986,-1.0,72000.0,,False
tt3823098,Edie,2017,Simon Hunter,Unknown,21050,-1.0,72000.0,,False
tt5265702,Sweet 20,2015,Phan Gia Nhat Linh,HKFilm,79505,-1.0,72000.0,,False
tt3340446,Storm Boy,2019,Shawn Seet,Ambience Entertainment,11167,25000000.0,72000.0,-24928000.0,False
tt0290249,New Suit,2002,François Velle,Trillion Entertainment,124176,1000000.0,72000.0,-928000.0,False
tt2205591,Runaway Slave,2012,Pritchett Cotten,Ground Floor Video,230319,100000.0,72000.0,-28000.0,False
tt1550481,Flamenco Flamenco,2010,Carlos Saura,General de Producciones y Diseno (GPD),117221,-1.0,72000.0,,False
tt0063152,"Je t'aime, je t'aime",1968,Alain Resnais,Les Productions Fox Europa,45865,-1.0,72000.0,,False
tt1068634,Body of War,2007,Phil Donahue,Mobilus Media,316473,-1.0,72000.0,,False
tt0246592,The Dummy,2002,Greg Pritikin,Dummy Productions LLC,37533,-1.0,72000.0,,False
tt0381392,Ma Mère,2004,Christophe Honoré,Gemini Films,13748,-1.0,72000.0,,False
tt0375785,Gray Matters,2006,Sue Kramer,Bella Films,23110,-1.0,72000.0,,False
tt0174732,Herman U.S.A.,2001,Bill Semans,St. Anthony Films LLC,162390,-1.0,72000.0,,False
tt0799915,Air Guitar Nation,2006,Alexandra Lipsitz,Docurama,86591,-1.0,71000.0,,False
tt0108395,A Troll in Central Park,1994,Don Bluth,Don Bluth,21322,-1.0,71000.0,,False
tt1213926,The Sicilian Girl,2008,Marco Amenta,R&C Produzioni,95368,-1.0,71000.0,,False
tt0461804,Mongolian Ping Pong,2005,Hao Ning,Beijing HOP Culture,178998,-1.0,71000.0,,False
tt0376543,Color Me Kubrick,2005,Brian W. Cook,Colour Me K Productions Limited,35938,-1.0,71000.0,,False
tt0109839,Freedom on My Mind,1994,Connie Field,Unknown,58977,-1.0,71000.0,,False
tt1496005,The Tree,2010,Julie Bertuccelli,Les Films du Poisson,37820,8249410.756374544,71000.0,-8178410.756374544,False
tt0117350,Plump Fiction,1997,Bob Koherr,Plump Fiction LLC,21154,-1.0,71000.0,,False
tt0289054,Warm Water Under a Red Bridge,2001,Shôhei Imamura,BAP Inc.,51730,-1.0,71000.0,,False
tt0217287,Boricua's Bond,2000,Val Lik,Big Ones Entertainment,136717,-1.0,71000.0,,False
tt1122775,Rosencrantz and Guildenstern Are Undead,2009,Jordan Galland,C Plus Pictures,71859,600000.0,71000.0,-529000.0,False
tt5275866,Norman Lear: Just Another Version of You,2016,Heidi Ewing,Loki Films,137154,-1.0,71000.0,,False
tt0110168,It Runs in the Family,1994,Bob Clark,Metro-Goldwyn-Mayer (MGM),30061,15000000.0,71000.0,-14929000.0,False
tt0387055,Battle in Heaven,2005,Carlos Reygadas,Coproduction Office,22979,1714163.2740518535,71000.0,-1643163.2740518535,False
tt7645502,Namiya,2017,Jie Han,Emperor Film Production,26552,-1.0,71000.0,,False
tt5942864,Styx,2018,Wolfgang Fischer,Schiwago Film,25626,-1.0,71000.0,,False
tt0459242,Crossing the Bridge: The Sound of Istanbul,2005,Fatih Akin,Corazón International,67541,-1.0,71000.0,,False
tt0386741,Renaissance,2006,Christian Volckman,IBM,25097,18000000.0,71000.0,-17929000.0,False
tt1710469,Seasons of Gray,2013,Paul Stehlik Jr.,Watermark Films,89648,500000.0,71000.0,-429000.0,False
tt0275688,Snipes,2001,Rich Murray,Ruff Nation Films,96463,-1.0,71000.0,,False
tt1820488,War Witch,2012,Kim Nguyen,Item 7,23383,3500000.0,71000.0,-3429000.0,False
tt2247432,Go for Sisters,2013,John Sayles,Anarchist's Convention Films,54672,-1.0,70000.0,,False
tt0108069,The Secret Adventures of Tom Thumb,1993,Dave Borthwick,BBC Bristol,89291,-1.0,70000.0,,False
tt0291172,The Son,2002,Jean-Pierre Dardenne,Archipel 35,31067,-1.0,70000.0,,False
tt0479044,Crips and Bloods: Made in America,2008,Stacy Peralta,The Gang Documentary,48226,-1.0,70000.0,,False
tt1606384,My Way,2011,Je-kyu Kang,Directors,17036,24410685.370676257,70000.0,-24340685.370676257,False
tt6522668,Diamantino,2018,Gabriel Abrantes,Maria & Mayer,21961,-1.0,70000.0,,False
tt0428303,Cavite,2005,Neill Dela Llana,Gorilla Films,253552,7000.0,70000.0,63000.0,False
tt1151359,Leaves of Grass,2009,Tim Blake Nelson,Millennium Films,17320,9000000.0,70000.0,-8930000.0,False
tt2651724,Wastelander,2018,Angelo Lopes,"Point Of View Pictures, Scott Hellon",82793,-1.0,70000.0,,False
tt0995061,The Business of Being Born,2008,Abby Epstein,Barranca Productions,57834,-1.0,70000.0,,False
tt0252684,Manic,2001,Jordan Melamed,Manic LLC,20841,-1.0,70000.0,,False
tt0117056,The Mirror,1997,Jafar Panahi,Rooz Film,89501,-1.0,70000.0,,False
tt0391483,Take Out,2004,Sean Baker,Cre Film,61177,3000.0,70000.0,67000.0,False
tt3913194,Turn It Around: The Story of East Bay Punk,2017,Corbett Redford,Capodezero Films,132042,-1.0,70000.0,,False
tt0874423,Zoo,2007,Robinson Devor,Unknown,30086,-1.0,70000.0,,False
tt0445953,Disgrace,2008,Steve Jacobs,Fortissimo Films,41075,10000000.0,70000.0,-9930000.0,False
tt0240122,Tosca,2001,Benoît Jacquot,Euripide Productions,108278,8656308.028265214,70000.0,-8586308.028265214,False
tt0342300,Dopamine,2003,Mark Decena,Kontent Films,179040,-1.0,70000.0,,False
tt7592758,Parchi,2018,Azfar Jafri,IRK Films,121131,-1.0,69000.0,,False
tt0167925,"Late August, Early September",1998,Olivier Assayas,Dacia Films,57869,-1.0,69000.0,,False
tt1806777,An Inconsistent Truth,2012,Shayne Edwards,ExtryGood Productions,241787,-1.0,69000.0,,False
tt0239507,Girls Can't Swim,2000,Anne-Sophie Birot,Centre National du Cinéma et de l'Image Animée,57597,-1.0,69000.0,,False
tt0892904,White on Rice,2009,Dave Boyle,Brainwave,95961,-1.0,69000.0,,False
tt0437857,Behind the Mask: The Rise of Leslie Vernon,2006,Scott Glosserman,Glen Echo Entertainment,14663,-1.0,69000.0,,False
tt1634121,Intruders,2011,Juan Carlos Fresnadillo,Antena 3 Films,15788,10713520.462824084,69000.0,-10644520.462824084,False
tt1582248,Puncture,2011,Adam Kassen,Cherry Sky Films,13283,-1.0,69000.0,,False
tt5538568,My Entire High School Sinking Into the Sea,2016,Dash Shaw,Washington Square Films,55784,-1.0,69000.0,,False
tt0402057,Beowulf & Grendel,2005,Sturla Gunnarsson,Movision,12522,-1.0,69000.0,,False
tt1680136,Klown,2010,Mikkel Nørgaard,Zentropa Entertainments,19512,-1.0,69000.0,,False
tt1600524,Heartbeats,2010,Xavier Dolan,Mifilifilms,10228,418118.4668989547,69000.0,-349118.4668989547,False
tt1534075,Strange Powers: Stephin Merritt and the Magnetic Fields,2010,Kerthy Fix,Fix Films,309463,-1.0,69000.0,,False
tt3498950,Take Me to the River,2014,Martin Shore,EGBA Entertainment,134126,-1.0,69000.0,,False
tt7260048,Outside In,2017,Lynn Shelton,Duplass Brothers Productions,19112,-1.0,68000.0,,False
tt4329394,Alive and Kicking,2016,Susan Glatzer,Blumhouse Productions,100234,-1.0,68000.0,,False
tt7689956,Chef Flynn,2018,Cameron Yates,Unknown,79664,-1.0,68000.0,,False
tt2397535,Predestination,2014,Michael Spierig,Screen Australia,2014,-1.0,68000.0,,True
tt1542411,Budrus,2009,Julia Bacha,Just Vision Films,246820,-1.0,68000.0,,False
tt1506940,2012: Time for Change,2010,Joao G. Amorim,Curious Pictures,206141,-1.0,68000.0,,False
tt2555268,Maidentrip,2013,Jillian Schlesinger,CoPilot Pictures,44912,-1.0,68000.0,,False
tt0047821,Le Amiche,1955,Michelangelo Antonioni,Trionfalcine,38019,-1.0,68000.0,,False
tt8099236,The Silence of Others,2018,Robert Bahar,Semilla Verde Productions,62921,-1.0,68000.0,,False
tt2152198,The Pervert's Guide to Ideology,2012,Sophie Fiennes,Blinder Films,35599,-1.0,68000.0,,False
tt0217355,Dancing at the Blue Iguana,2000,Michael Radford,Moonstone Entertainment,17631,-1.0,68000.0,,False
tt0096978,Brenda Starr,1989,Robert Ellis Miller,AM/PM Entertainment,31468,16000000.0,68000.0,-15932000.0,False
tt2358456,I Am Big Bird: The Caroll Spinney Story,2014,Dave LaMattina,Copper Pot Pictures,76677,100000.0,68000.0,-32000.0,False
tt1235187,Where Hands Touch,2018,Amma Asante,British Film Company,6336,-1.0,68000.0,,False
tt1263682,Happy Valley,2008,R.K. Williams,Forever Green Pictures,186456,250000.0,68000.0,-182000.0,False
tt6223806,Under the Tree,2017,Hafsteinn Gunnar Sigurðsson,Netop Films,27626,1779486.0844188198,68000.0,-1711486.0844188198,False
tt2192016,The Dark Horse,2014,James Napier Robertson,Four Knights Film,26753,3500000.0,68000.0,-3432000.0,False
tt1124377,John Rabe,2009,Florian Gallenberger,H&V Entertainment,36341,20000000.0,68000.0,-19932000.0,False
tt0758786,Stuck,2007,Stuart Gordon,Prodigy Pictures,22985,5000000.0,68000.0,-4932000.0,False
tt0809439,Lagerfeld Confidential,2007,Rodolphe Marconi,Realitism,125477,-1.0,68000.0,,False
tt2112152,For No Good Reason,2012,Charlie Paul,Unknown,96039,-1.0,67000.0,,False
tt6547044,Being Frank,2018,Miranda Bailey,Cold Iron Pictures,17469,-1.0,67000.0,,False
tt7999770,The Doctor from India,2018,Jeremy Frindel,Substratum Films,93554,-1.0,67000.0,,False
tt1540068,The Sun Behind the Clouds: Tibet's Struggle for Freedom,2010,Ritu Sarin,Arch Communications,242695,-1.0,67000.0,,False
tt3672742,Turbo Kid,2015,François Simard,EMA Films,9097,41811.84668989547,67000.0,25188.153310104528,False
tt5644726,Tamjung Hong Gil-dong: Sarajin Ma-eul,2016,Sung-hee Jo,Bidangil Pictures,54524,-1.0,67000.0,,False
tt1285252,Allah Made Me Funny: Live in Concert,2008,Andrea Kalin,Unity Productions Foundation,257228,10000.0,67000.0,57000.0,False
tt0411705,9 Songs,2004,Michael Winterbottom,Revolution Films,3856,1170960.18735363,67000.0,-1103960.18735363,False
tt1439558,Max Rose,2013,Daniel Noah,Lightstream Entertainment,41442,-1.0,67000.0,,False
tt1992193,Pandora's Promise,2013,Robert Stone,Robert Stone Productions,117427,1000000.0,67000.0,-933000.0,False
tt0057869,Band of Outsiders,1964,Jean-Luc Godard,Columbia Films,15439,120000.0,67000.0,-53000.0,False
tt2324384,The Notebook,2013,János Szász,Intuit Pictures,62616,2906019.393791547,67000.0,-2839019.393791547,False
tt0469897,Diggers,2006,Katherine Dieckmann,Dirty Rice,39104,-1.0,67000.0,,False
tt0410764,Tideland,2005,Terry Gilliam,Recorded Picture Company (RPC),8129,19000000.0,66000.0,-18934000.0,False
tt0379577,Vodka Lemon,2003,Hiner Saleem,Dulciné Films,98765,-1.0,66000.0,,False
tt1667310,Deadfall,2012,Stefan Ruzowitzky,Magnolia Pictures,10353,12000000.0,66000.0,-11934000.0,False
tt9845398,End of the Century,2019,Lucio Castro,Unknown,9186,-1.0,66000.0,,False
tt0234988,The Town Is Quiet,2000,Robert Guédiguian,Agat Films & Cie,146093,-1.0,66000.0,,False
tt0109529,Dance Me Outside,1994,Bruce McDonald,Cineplex Odeon Films,48429,-1.0,66000.0,,False
tt0841992,Absolute Wilson,2006,Katharina Otto-Bernstein,Alba Film Productions,217498,-1.0,66000.0,,False
tt0175777,Just a Little Harmless Sex,1998,Rick Rosenthal,Isn't It Romantic,50810,-1.0,66000.0,,False
tt4092774,King Georges,2015,Erika Frankel,Unknown,189855,-1.0,66000.0,,False
tt1433099,Dancing Across Borders,2010,Anne Bass,123 Productions,367382,-1.0,66000.0,,False
tt0276501,Beijing Bicycle,2001,Xiaoshuai Wang,Pyramide Productions,80706,-1.0,66000.0,,False
tt1533749,Shaolin,2011,Benny Chan,Emperor Classic Films,19583,29000000.0,66000.0,-28934000.0,False
tt0160905,Spooky House,2002,William Sachs,Spooky House Entertainment LLC,82795,-1.0,66000.0,,False
tt0451135,My Brother,2006,Anthony Lover,Angel Baby Entertainment,114498,-1.0,66000.0,,False
tt0127319,Titanic Town,1998,Roger Michell,Arts Council Of Northern Ireland's Lottery Fund,127007,-1.0,66000.0,,False
tt0122906,Among Giants,1998,Sam Miller,Arts Council of England,78435,2927400.468384075,66000.0,-2861400.468384075,False
tt4936398,"3100, Run and Become",2018,Sanjay Rawal,Illumine Group,61632,-1.0,66000.0,,False
tt0439774,The Real Dirt on Farmer John,2005,Taggart Siegel,Unknown,207077,-1.0,65000.0,,False
tt6842752,Architects of Denial,2017,David Lee George,Montel Media Group,141802,-1.0,65000.0,,False
tt6340090,Beuys,2017,Andres Veiel,Zero One Film,96111,-1.0,65000.0,,False
tt0937237,Redacted,2007,Brian De Palma,HDNet Films,22751,5000000.0,65000.0,-4935000.0,False
tt0451966,The Violin,2005,Francisco Vargas,Camara Carnal,76111,800000.0,65000.0,-735000.0,False
tt0156757,Mad About Mambo,2000,John Forte,First City Features Ltd.,41883,-1.0,65000.0,,False
tt0233418,One,2002,Lucas Belvaux,Agat Films & Cie,95327,-1.0,65000.0,,False
tt0304704,An Adolescent,2001,Eiji Okuda,Zero Pictures Co.,155007,-1.0,65000.0,,False
tt3210388,Through a Lens Darkly: Black Photographers and the Emergence of a People,2014,Thomas Allen Harris,K Period Media,168314,-1.0,65000.0,,False
tt0903627,Julia,2008,Erick Zonca,Les Productions Bagheera,36105,6000000.0,65000.0,-5935000.0,False
tt0168446,Aberdeen,2000,Hans Petter Moland,Filmfabriken Baltic Sea AB,34501,6500000.0,65000.0,-6435000.0,False
tt1152840,Racing Dreams,2009,Marshall Curry,Marshall Curry Productions LLC,108242,-1.0,65000.0,,False
tt1157620,CSNY/Déjà Vu,2008,Neil Young,Shangri-La Entertainment,182484,-1.0,65000.0,,False
tt0458367,Right at Your Door,2006,Chris Gorak,Lionsgate,6729,-1.0,65000.0,,False
tt0305178,James' Journey to Jerusalem,2003,Ra'anan Alexandrowicz,Lama Films,253714,-1.0,65000.0,,False
tt1342403,Toys in the Attic,2009,Jirí Barta,Bio Illusion,82925,-1.0,65000.0,,False
tt1190537,Bloodline,2008,Bruce Burgess,1244 Films,181455,1500000.0,65000.0,-1435000.0,False
tt0039631,Monsieur Verdoux,1947,Charles Chaplin,Charles Chaplin Productions,19439,2000000.0,65000.0,-1935000.0,False
tt1831609,Battle of the Brides,2011,Victor Vu,HKFilm,213230,500000.0,65000.0,-435000.0,False
tt1225296,Service,2008,Brillante Mendoza,Centerstage Productions,58653,-1.0,65000.0,,False
tt2570858,The Duke of Burgundy,2014,Peter Strickland,Rook Films,8097,1000000.0,65000.0,-935000.0,False
tt2119463,Let the Fire Burn,2013,Jason Osder,Amigo Media,127326,-1.0,64000.0,,False
tt0404163,Even Money,2006,Mark Rydell,Yari Film Group (YFG),39124,-1.0,64000.0,,False
tt5061162,The Teacher,2016,Jan Hrebejk,Ceská Televize,18085,-1.0,64000.0,,False
tt2102502,My Lucky Star,2013,Wen-Chia Chang,Bona International Film Group,134179,-1.0,64000.0,,False
tt0245479,Just a Kiss,2002,Fisher Stevens,GreeneStreet Films,60156,-1.0,64000.0,,False
tt0436727,Rock School,2005,Don Argott,9.14 Pictures,212409,-1.0,64000.0,,False
tt0116920,Losing Chase,1996,Kevin Bacon,Hallmark Entertainment,64395,-1.0,64000.0,,False
tt7046524,Feng Shui,2018,Hee-kon Park,Jupiter Film,61311,-1.0,64000.0,,False
tt0423176,The World,2004,Zhangke Jia,Office Kitano,47982,-1.0,64000.0,,False
tt2172985,The Art of the Steal,2013,Jonathan Sobol,The Weinstein Company,20227,-1.0,64000.0,,False
tt8844204,Working Woman,2018,Michal Aviad,Lama Films,78383,-1.0,64000.0,,False
tt0317234,Painted Fire,2002,Kwon-taek Im,CJ Entertainment,24978,-1.0,64000.0,,False
tt1311075,The Human Resources Manager,2010,Eran Riklis,2-Team Productions,100952,2464109.7064495394,64000.0,-2400109.7064495394,False
tt2511670,Jealousy,2013,Philippe Garrel,SBS Productions,45030,4000000.0,64000.0,-3936000.0,False
tt8749146,"Monrovia, Indiana",2018,Frederick Wiseman,Zipporah Films,55913,-1.0,64000.0,,False
tt3882000,Microbe & Gasoline,2015,Michel Gondry,Partizan,31598,-1.0,64000.0,,False
tt0769508,Dans Paris,2006,Christophe Honoré,Gemini Films,54749,1607028.0694236127,64000.0,-1543028.0694236127,False
tt3142232,Heropanti,2014,Sabir Khan,Nadiadwala Grandson Entertainment,13418,-1.0,64000.0,,False
tt1433207,The Details,2011,Jacob Estes,LD Entertainment,23413,-1.0,64000.0,,False
tt5446610,The Tenth Man,2016,Daniel Burman,BD Cine,63492,-1.0,64000.0,,False
tt0111048,S.F.W.,1994,Jefery Levy,Polygram Filmed Entertainment,20743,-1.0,64000.0,,False
tt0042192,All About Eve,1950,Joseph L. Mankiewicz,Twentieth Century Fox,4937,1400000.0,63000.0,-1337000.0,False
tt0380689,Untold Scandal,2003,Je-yong Lee,B.O.M. Film Productions Co.,24019,-1.0,63000.0,,False
tt0109593,Delta of Venus,1995,Zalman King,Alliance Communications Corporation,9078,-1.0,63000.0,,False
tt0810988,The Nines,2007,John August,Destination Films,14730,-1.0,63000.0,,False
tt0800205,Skills Like This,2007,Monty Miranda,Dewey-Obenchain Films,116476,-1.0,63000.0,,False
tt0794374,Summer Palace,2006,Ye Lou,Centre National du Cinéma et de l'Image Animée,29121,2500000.0,63000.0,-2437000.0,False
tt3277624,Creative Control,2015,Benjamin Dickinson,Ghost Robot,55462,1000000.0,63000.0,-937000.0,False
tt1533117,Let the Bullets Fly,2010,Wen Jiang,Beijing Bu Yi Le Hu Film Company,23976,18000000.0,63000.0,-17937000.0,False
tt1393746,Aftershock,2010,Xiaogang Feng,Tangshan City Government,37257,25000000.0,63000.0,-24937000.0,False
tt0855895,Private Property,2006,Joachim Lafosse,Tarantula,54888,-1.0,63000.0,,False
tt6566400,The Gardener,2016,Sébastien Chabot,Reflektor Films,88740,59930.31358885017,63000.0,3069.686411149829,False
tt1694015,Cool It,2010,Ondi Timoner,1019 Entertainment,145697,-1.0,63000.0,,False
tt0248190,No Such Thing,2001,Hal Hartley,American Zoetrope,35358,-1.0,63000.0,,False
tt1674785,Drunk Stoned Brilliant Dead,2015,Douglas Tirola,4th Row Films,30620,-1.0,63000.0,,False
tt2294917,Becoming Traviata,2012,Philippe Béziat,Les Films Pelléas,415869,-1.0,63000.0,,False
tt0790623,Meet Bill,2007,Bernie Goldmann,GreeneStreet Films,12263,-1.0,63000.0,,False
tt4449576,Tomorrow,2015,Cyril Dion,Move Movie,24573,-1.0,63000.0,,False
tt1590013,The Last Sentence,2012,Jan Troell,Filmlance International AB,56471,-1.0,63000.0,,False
tt1423455,The Providence Effect,2009,Rollin Binzer,Dinosaurs of the Future,484855,-1.0,62000.0,,False
tt3853830,The Tiger Hunter,2016,Lena Khan,Sneaky Sneaky Films,49204,1200000.0,62000.0,-1138000.0,False
tt0377088,Mail Order Wife,2004,Huck Botko,Cherry Road Films,102924,-1.0,62000.0,,False
tt0840019,Vajra Sky Over Tibet,2006,John Bush,Direct Pictures,392793,-1.0,62000.0,,False
tt4000670,Mifune: The Last Samurai,2015,Steven Okazaki,Chuo Eigaboeki Co.,118865,-1.0,62000.0,,False
tt0110480,Maya Lin: A Strong Clear Vision,1994,Freida Lee Mock,Unknown,147706,-1.0,62000.0,,False
tt1734477,Public Speaking,2010,Martin Scorsese,HBO Documentary Films,36599,-1.0,62000.0,,False
tt0297389,Poster Boy,2004,Zak Tucker,Shallow Pictures LLC,49360,-1.0,62000.0,,False
tt1703049,Trigun: Badlands Rumble,2010,Satoshi Nishimura,Flying Dog,57997,-1.0,62000.0,,False
tt3859272,Tragedy Girls,2017,Tyler MacIntyre,It's The Comeback Kids,10999,-1.0,62000.0,,False
tt0116928,Love Is All There Is,1996,Joseph Bologna,Cinema 7,45072,-1.0,62000.0,,False
tt0984175,Alice's House,2007,Chico Teixeira,Superfilmes,191364,-1.0,62000.0,,False
tt3608930,In a Valley of Violence,2016,Ti West,Blumhouse Productions,10033,-1.0,62000.0,,False
tt1787725,If a Tree Falls: A Story of the Earth Liberation Front,2011,Marshall Curry,Marshall Curry Productions LLC,89868,-1.0,62000.0,,False
tt2023690,Sightseers,2012,Ben Wheatley,StudioCanal,15560,1522248.243559719,62000.0,-1460248.243559719,False
tt1723120,Viva Riva!,2010,Djo Munga,Beta Cinema,95543,-1.0,62000.0,,False
tt0446676,Deal,2008,Gil Cates Jr.,Metro-Goldwyn-Mayer (MGM),54013,5000000.0,62000.0,-4938000.0,False
tt1502396,Alamar,2009,Pedro González-Rubio,Mantarraya Producciones,88276,-1.0,62000.0,,False
tt8307082,Sauvage / Wild,2018,Camille Vidal-Naquet,Les Films de la Croisade,6810,-1.0,62000.0,,False
tt3900206,Flowers,2014,Jon Garaño,Departamento de Cultura del Gobierno Vasco,35208,-1.0,62000.0,,False
tt4819544,Only You,2015,Hao Zhang,Huayi Brothers Media,211842,-1.0,62000.0,,False
tt2005153,Backwards,2012,Ben Hickernell,13th Night Productions,93330,-1.0,61000.0,,False
tt0324197,Time of the Wolf,2003,Michael Haneke,Arte France Cinéma,12009,-1.0,61000.0,,False
tt4442604,Donald Cried,2016,Kris Avedisian,Electric Chinoland,70214,-1.0,61000.0,,False
tt0108135,Silent Tongue,1993,Sam Shepard,Belbo Films,17747,-1.0,61000.0,,False
tt7690016,Never Goin' Back,2018,Augustine Frizzell,Sailor Bear,15528,-1.0,61000.0,,False
tt0181618,Judy Berlin,1999,Eric Mendelsohn,Caruso / Mendelsohn Productions,88246,-1.0,61000.0,,False
tt2752200,Young & Beautiful,2013,François Ozon,Mandarin Films,3992,-1.0,61000.0,,False
