imdb_id,title,year,director,production_co,region_code,rank,budget_usd,us_gross
tt0760310,Steve Harvey: Don't Trip... He Ain't Through with Me Yet,2006,Leslie Small,Codeblack Entertainment,[US],"177,503",,$319K
tt2103267,Adore,2013,Anne Fontaine,Gaumont,[FR],"1,300",$16MM,$319K
tt9205986,You Are Here: A Come From Away Story,2018,Moze Mossanen,MDF Productions,[CA],"25,016",,$319K
tt0212827,Bride of the Wind,2001,Bruce Beresford,Alma UK Limited,[GB],"75,149",$12MM,$319K
tt0342150,Bukowski: Born into This,2003,John Dullaghan,,,"89,827",,$319K
tt0120303,Telling Lies in America,1997,Guy Ferland,Banner Entertainment,,"35,274",$4MM,$319K
tt0047478,Seven Samurai,1954,Akira Kurosawa,Toho Company,[JP],"1,213",JPY 125MM,$319K
tt0954990,The Yellow Handkerchief,2008,Udayan Prasad,Arthur Cohn Productions,,"18,020",$16MM,$319K
tt0762073,Thirst,2009,Chan-wook Park,CJ Entertainment,[KR],"5,417",$5MM,$319K
tt0120370,Trekkies,1997,Roger Nygard,NEO Motion Pictures,[US],"102,259",$375K,$318K
tt1564870,Not Today,2013,Jon Van Dyke,Friends Media,[US],"67,514",$1.6MM,$318K
tt1153053,Today's Special,2009,David Kaplan,Inimitable Pictures,[US],"44,383",,$318K
tt0330843,Saathiya,2002,Shaad Ali,Kaleidoscope Entertainment,[IN],"49,334",,$318K
tt0133363,Lovers of the Arctic Circle,1998,Julio Medem,Canal+,[FR],"19,252",,$317K
tt1813327,The Salt of Life,2011,Gianni Di Gregorio,BiBi Film,[IT],"61,147",,$317K
tt2289538,On My Way,2013,Emmanuelle Bercot,Fidélité Films,[FR],"70,203",,$317K
tt4059702,AmeriGeddon,2016,Mike Norris,Forewarned,[US],"32,907",,$317K
tt3297330,Good Kill,2014,Andrew Niccol,Voltage Pictures,[US],"9,791",,$316K
tt0313670,Sweet Sixteen,2002,Ken Loach,Alta Films,[ES],"17,136",,$316K
tt0095916,Promised Land,1987,Michael Hoffman,Great American Films Limited Partnership,[US],"32,859",,$316K
tt3962210,David and Goliath,2015,Timothy A. Chey,RiverRain Productions,[US],"70,371",,$316K
tt0191076,Le dernier souffle,1999,Richard Ciupka,,,"316,509",CAD 3.8MM,$316K
tt0158302,Under the Sun,1998,Colin Nutley,Film i Väst,[SE],"40,365",,$316K
tt0094923,Crusoe,1988,Caleb Deschanel,Island Pictures,[US],"42,394",,$315K
tt9902734,Josh Groban Bridges from Madison Square Garden,2019,,,,"199,545",,$315K
tt4820284,Obit.,2016,Vanessa Gould,Green Fuse Films,[US],"157,339",,$315K
tt0279064,Elling,2001,Petter Næss,Maipo Film,[NO],"32,613",NOK 16MM,$315K
tt0218533,Call,2000,Rajkumar Santoshi,S.K. Films Enterprises,[IN],"105,791",,$315K
tt0381006,America's Heart & Soul,2004,Louie Schwartzberg,Blacklight Films,[US],"137,714",,$314K
tt0107623,The Music of Chance,1993,Philip Haas,IRS Media,,"53,539",,$314K
tt3017412,Happy Ending,2014,Krishna D.K.,160-H Productions,[US],"39,995",,$314K
tt3699354,Citizen Jane: Battle for the City,2016,Matt Tyrnauer,Altimeter Films,[US],"81,273",,$313K
tt3901826,The Breadwinner,2017,Nora Twomey,Aircraft Pictures,[CA],"9,600",,$313K
tt0214730,Grass,1999,Ron Mann,Sphinx Productions,[CA],"86,688",,$313K
tt2113822,Back to 1942,2012,Xiaogang Feng,China Film Group Corporation (CFGC),[CN],"31,216",$33MM,$313K
tt0912583,For the Bible Tells Me So,2007,Daniel G. Karslake,Atticus Group,[US],"74,084",,$313K
tt2611026,The Hornet's Nest,2014,David Salzberg,HighRoad Entertainment,[US],"27,927",,$313K
tt7339584,City Of Rock,2017,Chengpeng Dong,Beijing Ruyi Xinxin Film Investment,[CN],"87,741",,$313K
tt1606382,L'amour fou,2010,Pierre Thoretton,Les Films du Lendemain,[FR],"125,162",,$312K
tt0309622,The Gatekeeper,2002,John Carlos Frey,Gatekeeper Productions,[US],"187,007",,$312K
tt1324055,The Mill and the Cross,2011,Lech Majewski,Telewizja Polska (TVP),[PL],"37,012",,$312K
tt1410063,The Flowers of War,2011,Yimou Zhang,Beijing New Picture Film Co.,[CN],"5,837",$94MM,$311K
tt0102467,Monster in a Box,1992,Nick Broomfield,Channel Four Films,[GB],"178,552",,$311K
tt4412218,Running Man,2015,Junyi Ceng,Aim Media Co.,[CN],"300,886",,$311K
tt2130321,West of Memphis,2012,Amy Berg,Disarming Films,[US],"22,089",,$310K
tt1832370,I Am Eleven,2011,Genevieve Bailey,Proud Mother Pictures,[AU],"134,851",,$310K
tt1673702,A Cat in Paris,2010,Jean-Loup Felicioli,Folimage,[FR],"38,035",,$310K
tt2321405,My Life as a Zucchini,2016,Claude Barras,Rita Productions,[CH],"12,507",€6.5MM,$310K
tt0235327,Dark Days,2000,Marc Singer,Picture Farm,[GB],"46,931",,$310K
tt0105089,The Panama Deception,1992,Barbara Trent,Empowerment Project,[US],"118,547",,$310K
tt0372122,Adam & Steve,2005,Craig Chester,Funny Boy Films,[US],"49,189",,$309K
tt2202471,Love,2012,Doze Niu,Honto Production,[TW],"68,732",$10MM,$309K
tt1151309,Bigger Stronger Faster*,2008,Chris Bell,BSF Film,[US],"43,081",,$309K
tt0406977,Masti,2004,Indra Kumar,Maruti International,[IN],"37,105",,$309K
tt0265591,Pumpkin,2002,Anthony Abrams,American Zoetrope,[US],"5,451",,$309K
tt0107349,The Slingshot,1993,Åke Sandgren,Nordisk Film,[DK],"57,568",,$308K
tt3675568,Merchants of Doubt,2014,Robert Kenner,Participant,[US],"51,731",,$308K
tt0244094,Never Again,2001,Eric Schaeffer,Five Minutes Before the Miracle,,"76,914",$500K,$308K
tt0326835,Dot the I,2003,Matthew Parkhill,Alquimia Cinema,[ES],"37,702",,$307K
tt4920360,Aquarela,2018,Viktor Kosakovskiy,Ma.Ja.De Filmproduktion,[DE],"19,059",,$307K
tt0220580,Intacto,2001,Juan Carlos Fresnadillo,Canal+ España,[ES],"10,556",,$307K
tt0112288,The Addiction,1995,Abel Ferrara,Fast Films,,"15,858",,$307K
tt0245238,Lost and Delirious,2001,Léa Pool,Cité-Amérique,[CA],"10,153",,$307K
tt0371939,Secuestro express,2005,Jonathan Jakubowicz,Tres Malandros,[VE],"45,005",,$307K
tt3451720,Francofonia,2015,Aleksandr Sokurov,Idéale Audience,[FR],"48,110",,$307K
tt0140688,Whatever,1998,Susan Skoog,Anyway Productions,[US],"96,777",$1MM,$307K
tt2261434,A Five Star Life,2013,Maria Sole Tognazzi,Bianca Film,[IT],"53,579",,$307K
tt0493459,This Film Is Not Yet Rated,2006,Kirby Dick,Independent Film Channel (IFC),[US],"14,763",,$307K
tt0113973,Nico Icon,1995,Susanne Ofteringer,Bluehorse Films,[US],"178,132",,$307K
tt0250067,The Trip,2002,Miles Swain,Falcon Lair Films,[US],"34,980",,$307K
tt0102002,Hard Promises,1991,Martin Davidson,High Horse Films,,"93,183",,$306K
tt1286798,Unmistaken Child,2008,Nati Baratz,Merits,[IL],"119,135",,$306K
tt0076306,Boarding School,1978,André Farwagi,Central Cinema Company Film (CCC),[DE],"90,175",,$306K
tt4294052,Attack on Titan II: End of the World,2015,Shinji Higuchi,Kôdansha,[JP],"20,628",,$306K
tt0381505,Pretty Persuasion,2005,Marcos Siega,REN-Mar Studios,[US],"22,377",$2.5MM,$306K
tt0382561,Hair Show,2004,Leslie Small,Beauty Shop LLC,[US],"66,990",,$305K
tt0348656,Khushi,2003,S.J. Suryah,,,"63,902",,$305K
tt5881528,Damsel,2018,David Zellner,Strophic Productions Limited,[GB],"10,007",,$305K
tt0089079,Eleni,1985,Peter Yates,CBS Entertainment Production,[US],"35,648",,$305K
tt0110944,Rapa Nui,1994,Kevin Reynolds,Majestic Films International,[GB],"22,269",$20MM,$305K
tt0263725,Me Without You,2001,Sandra Goldbacher,Fireworks Pictures,[US],"24,444",,$305K
tt1341167,Four Lions,2010,Christopher Morris,Film4,[GB],"5,720",,$305K
tt0457572,Fido,2006,Andrew Currie,Lions Gate Films,[US],"16,285",$8MM,$305K
tt1656186,Stolen,2012,Simon West,Millennium Films,[US],"7,567",$35MM,$304K
tt0300270,The Holy Girl,2004,Lucrecia Martel,La Pasionaria S.r.l.,[IT],"39,375",$1.4MM,$304K
tt1787660,Being Elmo: A Puppeteer's Journey,2011,Constance Marks,Constance Marks Productions,[US],"72,705",,$304K
tt1135952,White Material,2009,Claire Denis,Why Not Productions,[FR],"20,147",,$304K
tt1714209,In the Land of Blood and Honey,2011,Angelina Jolie,GK Films,[GB],"18,282",$13MM,$304K
tt0094869,The Chocolate War,1988,Keith Gordon,Management Company Entertainment Group (MCEG),,"30,468",,$304K
tt0464913,"OSS 117: Cairo, Nest of Spies",2006,Michel Hazanavicius,Gaumont,[FR],"15,596",€14MM,$304K
tt0815178,The Life Before Her Eyes,2007,Vadim Perelman,2929 Productions,[US],"19,052",$13MM,$303K
tt1052181,K-12,2019,Melanie Martinez,Little Ugly,[US],"8,412",$5MM,$303K
tt2027140,Mood Indigo,2013,Michel Gondry,Brio Films,[FR],"12,886",€19MM,$303K
tt1143896,Holy Rollers,2010,Kevin Asch,Deerjen Films,[US],"33,244",$1MM,$303K
tt3013610,Mia Madre,2015,Nanni Moretti,Sacher Film,[IT],"32,918",€7MM,$303K
tt0758738,Chalk,2006,Mike Akel,SomeDaySoon Productions,[US],"154,382",$10K,$303K
tt2359427,Linsanity,2013,Evan Jackson Leong,408 Films,[US],"108,719",,$303K
tt0770214,Kabul Express,2006,Kabir Khan,Yash Raj Films,[IN],"51,335",,$302K
tt0962774,O'Horten,2007,Bent Hamer,Bulbul Films,[NO],"76,867",,$302K
tt0119717,Mr. Jealousy,1997,Noah Baumbach,Joel Castleberg Productions,,"30,807",,$302K
tt5304464,Happy End,2017,Michael Haneke,Les Films du Losange,[FR],"10,504",$14MM,$302K
tt0116882,Lilies,1996,John Greyson,Triptych Media,[CA],"128,594",CAD 2.2MM,$302K
tt0301555,God Grew Tired of Us,2006,Christopher Dillon Quinn,Lost Boys of Sudan,[US],"58,758",,$301K
tt0790706,Crazy Love,2007,Dan Klores,Shoot the Moon Productions,[US],"75,665",,$301K
tt0331851,Armaan,2003,Honey Irani,Aarti Enterprises,[IN],"87,514",,$301K
tt0164312,42 Up,1998,Michael Apted,British Broadcasting Corporation (BBC),[GB],"76,715",,$301K
tt0094318,White Water Summer,1987,Jeff Bleckner,Columbia Pictures,[US],"18,521",,$301K
tt0116102,Different for Girls,1996,Richard Spence,British Broadcasting Corporation (BBC),[GB],"51,264",,$301K
tt0757933,The Wedding Curse,2006,Chito S. Roño,ABS-CBN Film Productions,[PH],"85,902",,$300K
tt0382621,Cronicas,2004,Sebastián Cordero,Cabezahueca,[MX],"59,143",,$300K
tt0865554,The Informers,2008,Gregor Jordan,Senator Entertainment Co,[US],"12,729",$18MM,$300K
tt0182295,Love's Labour's Lost,2000,Kenneth Branagh,Pathé Pictures International,[GB],"25,026",$13MM,$300K
tt0133189,SLC Punk!,1998,James Merendino,Beyond Films,[GB],"11,461",,$300K
tt0159373,Cotton Mary,1999,Ismail Merchant,Merchant Ivory Productions,[US],"96,962",$3.5MM,$299K
tt0273607,Festival in Cannes,2001,Henry Jaglom,Revere Entertainment,,"159,116",,$299K
tt0038348,Beauty and the Beast,1946,Jean Cocteau,Les Films André Paulvé,[FR],"14,501",,$299K
tt4666726,Christine,2016,Antonio Campos,BorderLine Films,[US],"12,963",,$299K
tt2436516,Go Goa Gone,2013,Krishna D.K.,D2R Films,[IN],"28,311",,$298K
tt6692354,Coincidence,2017,Abhay Chopra,Red Chillies Entertainment,[IN],"16,873",INR 290MM,$298K
tt0110259,Killer,1994,Mark Malone,Keystone Film Company (II),[US],"80,772",,$297K
tt9353586,Ask Dr. Ruth,2019,Ryan White,Delirio Films,[US],"59,586",,$297K
tt1029560,Line Walker 2: Invisible Spy,2019,Jazz Boon,Babieka,[ES],"28,404",,$297K
tt0366287,Caterina in the Big City,2003,Paolo Virzì,Cattleya,[IT],"117,354",,$296K
tt2085910,Room 237,2012,Rodney Ascher,Highland Park Classics,[US],"20,203",,$296K
tt0371583,Bonhoeffer,2003,Martin Doblmeier,First Run Features,[US],"98,395",,$296K
tt0106833,Ethan Frome,1993,John Madden,American Playhouse,[US],"37,119",,$296K
tt7463730,Junglee,2019,Chuck Russell,Junglee Pictures,[IN],"29,708",,$296K
tt0162711,Trixie,2000,Alan Rudolph,Pandora Cinema,[US],"75,727",,$296K
tt0116361,Freeway,1996,Matthew Bright,The Kushner-Locke Company,[US],"7,434",$3MM,$295K
tt3422078,April and the Extraordinary World,2015,Christian Desmares,Je Suis Bien Content,[FR],"20,398",$12MM,$295K
tt0100491,Riff-Raff,1991,Ken Loach,Parallax Pictures,[GB],"32,057",,$295K
tt0243655,Wet Hot American Summer,2001,David Wain,Eureka Pictures,,"2,999",$5MM,$295K
tt4135844,Ixcanul,2015,Jayro Bustamante,La Casa de Production,[FR],"37,051",,$295K
tt0095977,Rent-a-Cop,1987,Jerry London,Kings Road Entertainment,[US],"33,668",,$295K
tt0277895,Mickey,2004,Hugh Wilson,,,"62,252",$6MM,$295K
tt0098042,Out Cold,1989,Malcolm Mowbray,Braunstein and Hamady Productions,[US],"58,445",,$294K
tt1074929,Adoration,2008,Atom Egoyan,Serendipity Point Films,[CA],"45,794",$4.7MM,$294K
tt0116931,Love and Other Catastrophes,1996,Emma-Kate Croghan,Beyond Films,[GB],"87,495",$250K,$294K
tt0118742,Bliss,1997,Lance Young,Triumph Films,[US],"25,756",,$294K
tt1724965,Innocence,2013,Hilary Brougher,Scion Pictures,[US],"29,643",,$294K
tt1035730,A Woman in Berlin,2008,Max Färberböck,Constantin Film,[DE],"26,073",,$294K
tt2301592,The Dance of Reality,2013,Alejandro Jodorowsky,Le Soleil Films,[CL],"15,735",$3MM,$294K
tt0113044,Feast of July,1995,Christopher Menaul,Touchstone Pictures,[US],"58,857",,$293K
tt6152908,Buddies in India,2017,Baoqiang Wang,Beijing Enlight Pictures,[CN],"105,479",,$293K
tt0073043,The Giant Spider Invasion,1975,Bill Rebane,Cinema Group 75,[US],"20,816",$300K,$293K
tt0476884,Taxi No. 9 2 11: Nau Do Gyarah,2006,Milan Luthria,Entertainment One,[CA],"42,802",,$293K
tt6474040,Stockholm,2018,Robert Budreau,Darius Films,[CA],"4,721",,$293K
tt0118586,All Over Me,1997,Alex Sichel,Baldini Pictures,,"29,258",,$293K
tt0338357,Power and Terror: Noam Chomsky in Our Times,2002,John Junkerman,Siglo,[JP],"220,281",,$292K
tt0449487,Passengers,2008,Rodrigo García,TriStar Pictures,[US],"7,305",$25MM,$292K
tt0160498,Luminarias,1999,José Luis Valenzuela,July Street Entertainment,,"109,061",$1MM,$292K
tt0168172,Simon Sez,1999,Kevin Alyn Elders,Global Entertainment Productions GmbH & Company Medien KG,[DE],"40,790",$10MM,$292K
tt0479974,Passage to Zarahemla,2007,Chris Heimerdinger,Candlelight Media Group,[US],"67,997",,$292K
tt0079944,Stalker,1979,Andrei Tarkovsky,Mosfilm,[SUHH],"1,781",RUR 6MM,$292K
tt3384180,The Man in 3B,2015,Trey Haley,Buffalo 8 Productions,[US],"64,909",,$292K
tt7420342,Killerman,2019,Malik Bader,Solution Entertainment Group,[US],"2,016",,$291K
tt0115837,Carried Away,1996,Bruno Barreto,New Line Cinema,[US],"37,601",,$291K
tt0344273,Kings & Queen,2004,Arnaud Desplechin,Why Not Productions,[FR],"58,083",,$291K
tt1021867,The Bravest,2019,Tony Chan,Bona Film Group,[CN],"27,342",,$290K
tt0095875,Plain Clothes,1987,Martha Coolidge,Paramount Pictures,[US],"48,559",$7.5MM,$289K
tt5715410,Son of Bigfoot,2017,Jeremy Degruson,nWave Pictures,[BE],"13,480",$30MM,$289K
tt0811066,Shootout at Lokhandwala,2007,Apoorva Lakhia,Balaji Motion Pictures,[IN],"54,923",,$289K
tt2361700,Antarctica: A Year on Ice,2013,Anthony Powell,Antzworks,[NZ],"52,407",$1MM,$289K
tt2704752,Above and Beyond,2014,Roberta Grossman,Playmount Productions,[US],"98,925",$1.3MM,$289K
tt0327919,I Am David,2003,Paul Feig,Walden Media,[US],"26,480",,$289K
tt2450440,The Last of Robin Hood,2013,Richard Glatzer,Big Indie Pictures,[US],"24,076",,$289K
tt4193400,The People Vs. Fritz Bauer,2015,Lars Kraume,Zero One Film,[DE],"39,774",,$288K
tt9507276,Saga of Tanya the Evil - The Movie,2019,Yutaka Uemura,Studio NuT,[JP],"35,329",,$288K
tt1512201,Last Train Home,2009,Lixin Fan,Eye Steel Film,[CA],"72,146",,$288K
tt2062996,Something from Nothing: The Art of Rap,2012,Ice-T,,,"73,824",,$288K
tt0179074,American Pimp,1999,Albert Hughes,Underworld Entertainment,,"62,493",$650K,$288K
tt1049400,Outrage,2009,Kirby Dick,Chain Camera Pictures,[US],"128,360",,$287K
tt4819514,Go Away Mr Tumour,2015,Yan Han,Gosh Film Entertainment,[CN],"104,336",,$287K
tt1373156,Karthik Calling Karthik,2010,Vijay Lalwani,Eros International,[IN],"22,616",,$286K
tt5221584,Aquarius,2016,Kleber Mendonça Filho,CinemaScópio Produções,[BR],"9,894",BRL 2.5MM,$286K
tt0092767,Cold Steel,1987,Dorothy Ann Puzo,Cinetel Films,[US],"30,991",,$286K
tt7521990,Golden Job,2018,Kar Lok Chin,Beijing New Film Association,[CN],"58,657",,$286K
tt0345061,Code 46,2003,Michael Winterbottom,British Broadcasting Corporation (BBC),[GB],"16,592",$7.5MM,$286K
tt1431122,No Problem,2010,Anees Bazmee,Anil Kapoor Film Company,[IN],"86,887",,$285K
tt4134826,But Deliver Us from Evil,2017,Joshua Coates,20/20 Visions Entertainment Group,[US],"69,432",$250K,$285K
tt1754795,You Will Be My Son,2011,Gilles Legrand,Epithète Films,[FR],"148,936",,$285K
tt0115906,Citizen Ruth,1996,Alexander Payne,Independent Pictures (II),[US],"21,371",$3MM,$285K
tt0119620,Marius and Jeannette,1997,Robert Guédiguian,Agat Films & Cie,[FR],"127,837",,$285K
tt0376177,Only Human,2004,Dominic Harari,Canal+ España,[ES],"96,781",,$285K
tt0112887,The Doom Generation,1995,Gregg Araki,Union Générale Cinématographique (UGC),[FR],"11,872",,$285K
tt0112767,Cyclo,1995,Anh Hung Tran,Canal+,[FR],"40,521",,$285K
tt0098112,Powwow Highway,1989,Jonathan Wacks,HandMade Films,[GB],"33,660",,$284K
tt0097662,Kill Me Again,1989,John Dahl,Incorporated Television Company (ITC),[GB],"16,149",$4MM,$284K
tt0466399,Ten Canoes,2006,Rolf de Heer,Adelaide Film Festival,[AU],"32,575",AUD 2.2MM,$284K
tt3170902,Theeb,2014,Naji Abu Nowar,Bayt Al Shawareb,[JO],"23,273",,$283K
tt0781435,The Duchess of Langeais,2007,Jacques Rivette,Pierre Grise Productions,[FR],"64,410",,$283K
tt1319744,The Interrupters,2011,Steve James,Kartemquin Films,[US],"75,438",,$282K
tt2844798,White God,2014,Kornél Mundruczó,Proton Cinema,[HU],"18,509",HUF 700MM,$282K
tt0116650,Irma Vep,1996,Olivier Assayas,Dacia Films,[FR],"40,197",,$282K
tt0396688,The King,2005,James Marsh,ContentFilm,[GB],"37,448",,$282K
tt0120510,Wide Awake,1998,M. Night Shyamalan,Miramax,[US],"24,057",$6MM,$282K
tt0229002,Green Dragon,2001,Timothy Linh Bui,Franchise Classics,[US],"39,686",,$282K
tt2841572,Dancing Arabs,2014,Eran Riklis,United Channel Movies,[IL],"75,314",,$282K
tt0808526,Life During Wartime,2009,Todd Solondz,Werc Werk Works,[US],"21,780",$4.5MM,$281K
tt1114680,That Evening Sun,2009,Scott Teems,Dogwood Entertainment,[US],"43,440",,$281K
tt9353436,Mike Wallace Is Here,2019,Avi Belkin,Delirio Films,[US],"32,347",,$281K
tt2972482,Kundo: Age of the Rampant,2014,Jong-bin Yoon,Moonlight Film,[KR],"31,764",,$281K
tt0113247,La Haine,1995,Mathieu Kassovitz,Canal+,[FR],"4,365",€2.6MM,$281K
tt0067515,Octaman,1971,Harry Essex,Filmers Guild,,"47,895",$250K,$281K
tt3234084,I Do... Until I Don't,2017,Lake Bell,Cold Iron Pictures,[US],"22,771",,$281K
tt0357470,The Battle of Shaker Heights,2003,Efram Potelle,LivePlanet,[US],"15,329",$1MM,$280K
tt0111408,That's Entertainment! III,1994,Bud Friedgen,Metro-Goldwyn-Mayer (MGM),[US],"88,669",$2.5MM,$280K
tt0270480,Mad Love,2001,Vicente Aranda,Canal+ España,[ES],"43,330",€4.8MM,$280K
tt0138590,Twice Upon a Yesterday,1998,Maria Ripoll,CLT,[GB],"32,302",,$280K
tt1854513,Blancanieves,2012,Pablo Berger,Arcadia Motion Pictures,[ES],"26,163",,$280K
tt0419434,American Hardcore,2006,Paul Rachman,AHC Productions,[US],"72,260",,$280K
tt0104201,Equinox,1992,Alan Rudolph,RainCity Productions,,"54,147",CAD 6.8MM,$280K
tt2920540,"20,000 Days on Earth",2014,Iain Forsyth,Corniche Pictures,[GB],"31,247",,$280K
tt0091495,Matador,1986,Pedro Almodóvar,Compañía Iberoamericana de TV,[ES],"24,544",,$279K
tt0108596,Wrestling Ernest Hemingway,1993,Randa Haines,Warner Bros.,[US],"37,753",,$279K
tt0091019,Every Time We Say Goodbye,1986,Moshé Mizrahi,Delphi V Productions,[US],"19,239",,$279K
tt0162348,Smiling Fish & Goat on Fire,1999,Kevin Jordan,One Sock Productions,,"131,506",$40K,$278K
tt0938341,Tokyo Sonata,2008,Kiyoshi Kurosawa,Django Film,[JP],"32,879",$2.5MM,$278K
tt1274300,The Tempest,2010,Julie Taymor,Miramax,[US],"13,570",$20MM,$278K
tt0105622,Tokyo Decadence,1992,Ryû Murakami,Cinemabrain,[JP],"30,235",,$278K
tt0091374,Lady Jane,1986,Trevor Nunn,Capital Equipment Leasing,,"12,068",$8.5MM,$278K
tt0190798,Solas,1999,Benito Zambrano,Maestranza Films,[ES],"90,971",ESP 125MM,$278K
tt2929890,In the Name of My Daughter,2014,André Téchiné,Fidélité Films,[FR],"30,852",€8MM,$278K
tt0092216,Willy/Milly,1986,Paul Schneider,Griffon Productions,[US],"24,516",,$277K
tt7236034,I Want to Eat Your Pancreas,2018,Shin'ichirô Ushijima,ABC Animation,[JP],"8,709",,$277K
tt1244668,Soul Kitchen,2009,Fatih Akin,Centre National du Cinéma et de l'Image Animée,[FR],"18,723",€4MM,$277K
tt2390962,The Unknown Known,2013,Errol Morris,History Films,[US],"51,267",,$276K
tt0187712,Beefcake,1998,Thom Fitzgerald,Alliance Atlantis Motion Picture Distribution,[CA],"38,757",,$276K
tt7153434,Science Fair,2018,Cristina Costantini,Muck Media,[US],"58,254",,$276K
tt0296915,Valentin,2002,Alejandro Agresti,First Floor Features,[NL],"62,663",,$276K
tt1198405,Morning Light,2008,Mark Monroe,Walt Disney Pictures,[US],"104,360",,$275K
tt0411272,Mesrine Part 2: Public Enemy #1,2008,Jean-François Richet,La Petite Reine,[FR],"20,884",€21MM,$275K
tt0405336,Southland Tales,2006,Richard Kelly,Universal Pictures,[US],"7,637",$17MM,$275K
tt0090769,The Boy in Blue,1986,Charles Jarrott,Canadian Broadcasting Corporation (CBC),[CA],"36,703",CAD 7.7MM,$275K
tt0222012,Hey Ram,2000,Kamal Haasan,Raajkamal Films International,,"12,653",,$275K
tt0854678,Taxi to the Dark Side,2007,Alex Gibney,Discovery Channel,[US],"32,427",$1MM,$275K
tt5843850,Kings,2017,Deniz Gamze Ergüven,Ad Vitam Production,[FR],"8,617",,$275K
tt0107642,Café au lait,1993,Mathieu Kassovitz,Canal+,[FR],"77,005",,$275K
tt1176960,One Two Three,2008,Ashwani Dhir,Big Screen Entertainment,[IN],"75,473",,$275K
tt2762334,I'm Your Hero,2014,David Dhawan,Balaji Motion Pictures,[IN],"24,168",,$275K
tt0280653,Amen.,2002,Costa-Gavras,Canal+,[FR],"17,832",FRF 103MM,$274K
tt0439544,Dirty,2005,Chris Fisher,2710 Inc.,[US],"22,349",$3MM,$274K
tt0346336,The Best of Youth,2003,Marco Tullio Giordana,BiBi Film,[IT],"10,946",,$274K
tt0770796,Planet B-Boy,2007,Benson Lee,Mental Pictures,[US],"158,401",,$274K
